OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2012-044DU","BREEZE-M DEB","39601","CIS","104.18","49.90","1665","247","SMALL","0","2012-08-06",""
"2010-057X","CZ-3C DEB","39600","PRC","641.49","19.99","36103","418","SMALL","0","2010-10-31",""
"2008-011DK","BREEZE-M DEB","39599","CIS","457.84","49.56","25818","781","MEDIUM","0","2008-03-14",""
"2007-003AK","CZ-3A DEB","39598","PRC","789.41","25.86","42996","836","MEDIUM","0","2007-02-02",""
"1999-057TA","CBERS 1 DEB","39596","CHBZ","98.66","98.34","697","693","SMALL","0","1999-10-14",""
"1997-051AAH","IRIDIUM 33 DEB","39595","US","98.70","86.37","736","657","SMALL","0","1997-09-14",""
"1997-051AAG","IRIDIUM 33 DEB","39594","US","99.62","86.41","751","730","SMALL","0","1997-09-14",""
"1970-025QT","THORAD AGENA D DEB","39592","US","106.45","99.99","1063","1061","SMALL","0","1970-04-08",""
"1993-036BUW","COSMOS 2251 DEB","39591","CIS","100.29","74.02","796","749","SMALL","0","1993-06-16",""
"1993-036BUV","COSMOS 2251 DEB","39590","CIS","99.05","74.03","728","699","SMALL","0","1993-06-16",""
"1993-036BUU","COSMOS 2251 DEB","39589","CIS","96.70","74.01","623","578","SMALL","0","1993-06-16",""
"1993-036BUT","COSMOS 2251 DEB","39588","CIS","100.04","74.13","818","702","SMALL","0","1993-06-16",""
"1993-036BUS","COSMOS 2251 DEB","39587","CIS","96.06","74.01","649","490","SMALL","0","1993-06-16",""
"1993-036BUR","COSMOS 2251 DEB","39586","CIS","101.66","74.01","915","760","SMALL","0","1993-06-16",""
"1993-036BUQ","COSMOS 2251 DEB","39585","CIS","99.10","74.04","768","663","SMALL","0","1993-06-16",""
"1993-036BUP","COSMOS 2251 DEB","39584","CIS","97.98","74.10","693","631","SMALL","0","1993-06-16",""
"1993-036BUN","COSMOS 2251 DEB","39583","CIS","100.54","73.94","932","637","SMALL","0","1993-06-16",""
"1993-036BUM","COSMOS 2251 DEB","39582","CIS","98.74","74.02","753","644","SMALL","0","1993-06-16",""
"2014-009C","GPM","39574","JPN","92.54","65.01","407","391","LARGE","0","2014-02-27",""
"1993-036BUL","COSMOS 2251 DEB","39554","CIS","99.07","74.04","729","699","SMALL","0","1993-06-16",""
"1993-036BUK","COSMOS 2251 DEB","39553","CIS","103.53","74.03","1091","760","SMALL","0","1993-06-16",""
"1993-036BUJ","COSMOS 2251 DEB","39552","CIS","98.52","74.04","714","662","SMALL","0","1993-06-16",""
"1993-036BUH","COSMOS 2251 DEB","39551","CIS","98.69","74.00","741","651","SMALL","0","1993-06-16",""
"1993-036BUG","COSMOS 2251 DEB","39550","CIS","99.90","74.11","839","668","SMALL","0","1993-06-16",""
"1993-036BUF","COSMOS 2251 DEB","39549","CIS","98.82","74.02","715","689","SMALL","0","1993-06-16",""
"1993-036BUE","COSMOS 2251 DEB","39548","CIS","98.66","74.01","704","685","SMALL","0","1993-06-16",""
"1993-036BUD","COSMOS 2251 DEB","39547","CIS","99.53","74.02","749","723","SMALL","0","1993-06-16",""
"1993-036BUC","COSMOS 2251 DEB","39546","CIS","98.64","74.00","747","641","SMALL","0","1993-06-16",""
"1993-036BUB","COSMOS 2251 DEB","39545","CIS","102.76","73.94","1041","737","SMALL","0","1993-06-16",""
"1999-025EWM","FENGYUN 1C DEB","39544","PRC","102.70","98.93","927","846","SMALL","0","1999-05-10",""
"1999-025EWL","FENGYUN 1C DEB","39543","PRC","105.51","99.06","1279","757","SMALL","0","1999-05-10",""
"1999-025EWK","FENGYUN 1C DEB","39542","PRC","104.77","98.23","1201","766","SMALL","0","1999-05-10",""
"1999-025EWJ","FENGYUN 1C DEB","39541","PRC","101.81","99.00","899","789","SMALL","0","1999-05-10",""
"1999-025EWH","FENGYUN 1C DEB","39540","PRC","108.77","106.19","1504","836","SMALL","0","1999-05-10",""
"1999-025EWG","FENGYUN 1C DEB","39539","PRC","97.21","98.98","701","549","SMALL","0","1999-05-10",""
"1999-025EWE","FENGYUN 1C DEB","39537","PRC","104.81","99.16","1130","841","SMALL","0","1999-05-10",""
"1999-025EWD","FENGYUN 1C DEB","39536","PRC","105.63","99.72","1211","836","SMALL","0","1999-05-10",""
"1999-025EWC","FENGYUN 1C DEB","39535","PRC","102.82","99.13","932","852","SMALL","0","1999-05-10",""
"2014-008B","DELTA 4 R/B","39534","US","754.71","54.00","21723","20438","LARGE","0","2014-02-21",""
"2014-008A","NAVSTAR 69 (USA 248)","39533","US","717.97","54.31","20260","20104","LARGE","0","2014-02-21",""
"2014-007C","BREEZE-M DEB (TANK)","39524","CIS","383.35","49.37","21863","342","LARGE","0","2014-02-14",""
"2014-007B","BREEZE-M R/B","39523","CIS","763.98","14.24","34196","8414","LARGE","0","2014-02-14",""
"2014-007A","TURKSAT 4A","39522","TURK","1436.12","0.05","35789","35785","LARGE","0","2014-02-14",""
"2014-006D","ARIANE 5 DEB (SYLDA)","39511","FR","459.93","6.07","26437","281","LARGE","0","2014-02-06",""
"2014-006C","ARIANE 5 R/B","39510","FR","616.72","6.06","34999","246","LARGE","0","2014-02-06",""
"2014-006B","ATHENA-FIDUS","39509","FRIT","1436.07","0.01","35790","35782","LARGE","0","2014-02-06",""
"2014-006A","ABS 2","39508","PRC","1436.09","0.02","35799","35774","MEDIUM","0","2014-02-06",""
"2014-004B","ATLAS 5 CENTAUR R/B","39505","US","697.24","24.56","34727","4610","LARGE","0","2014-01-24",""
"2014-004A","TDRS 12","39504","US","1436.10","5.97","35790","35783","LARGE","0","2014-01-24",""
"2014-002A","THAICOM 6","39500","THAI","1436.09","0.07","35801","35772","LARGE","0","2014-01-06",""
"2014-001A","GSAT 14","39498","IND","1436.11","0.05","35806","35768","LARGE","0","2014-01-05",""
"2013-076E","COSMOS 2491","39497","CIS","115.88","82.49","1510","1481","MEDIUM","0","2013-12-25",""
"2013-073C","BREEZE-M R/B","39494","CIS","1310.73","26.73","62807","3784","LARGE","0","2013-12-08",""
"2013-078C","AIST 1","39492","CIS","96.80","82.42","620","591","MEDIUM","0","2013-12-28",""
"2013-078B","COSMOS 2494 (SKRL 756)","39491","CIS","96.68","82.42","615","584","MEDIUM","0","2013-12-28",""
"2013-078A","COSMOS 2493 (SKRL 756)","39490","CIS","96.77","82.42","616","591","MEDIUM","0","2013-12-28",""
"2013-077B","BREEZE-M R/B","39488","CIS","1607.75","2.32","41360","36806","LARGE","0","2013-12-26",""
"2013-077A","EXPRESS AM-5","39487","CIS","1436.11","0.04","35790","35783","LARGE","0","2013-12-26",""
"2013-076D","BREEZE-KM R/B","39486","CIS","112.24","82.48","1509","1150","LARGE","0","2013-12-25",""
"2013-076C","COSMOS 2490","39485","CIS","115.86","82.48","1512","1477","LARGE","0","2013-12-25",""
"2013-076B","COSMOS 2489","39484","CIS","115.86","82.49","1513","1476","LARGE","0","2013-12-25",""
"2013-076A","COSMOS 2488","39483","CIS","115.86","82.49","1511","1478","LARGE","0","2013-12-25",""
"2013-075B","CZ-3B R/B","39482","PRC","343.22","24.05","19558","162","LARGE","0","2013-12-20",""
"2013-075A","TKSAT 1","39481","BOL","1436.11","0.03","35794","35779","LARGE","0","2013-12-20",""
"2013-074B","FREGAT R/B","39480","CIS","","","","","","0","2013-12-19","HELIOCENTRIC ORBIT (SUN)"
"2013-074A","GAIA","39479","ESA","","","","","","0","2013-12-19","L2 LAGRANGIAN ORBIT"
"2013-073B","BREEZE-M DEB (TANK)","39477","CIS","271.73","50.79","14690","348","LARGE","0","2013-12-08",""
"2013-073A","INMARSAT 5-F1","39476","IM","1436.14","0.00","35790","35784","LARGE","0","2013-12-08",""
"2013-072P","ATLAS 5 CENTAUR R/B","39475","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072N","SMDC ONE 2.3","39474","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072M","TACSAT 6","39473","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072L","SMDC ONE 2.4","39472","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072K","IPEX","39471","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072J","CUNYSAT-1","39470","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072H","MCUBED-2","39469","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072G","SNAP-3","39468","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072F","ALICE","39467","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072E","AEROCUBE 5B","39466","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072D","AEROCUBE 5A","39465","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072C","FIREBIRD B","39464","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072B","FIREBIRD A","39463","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-072A","USA 247","39462","US","","","","","","0","2013-12-06","NO ELEMENTS AVAILABLE"
"2013-071A","SES 8","39460","SES","1436.11","0.03","35798","35776","LARGE","0","2013-12-03",""
"2013-070B","CZ-3B R/B","39459","PRC","33176.11","57.17","596096","75176","LARGE","0","2013-12-01",""
"2013-068A","SHIYUAN 5 (SY-5)","39455","PRC","99.74","97.97","755","738","LARGE","0","2013-11-25",""
"2013-067D","BREEZE-KM R/B","39454","CIS","92.69","87.55","409","403","LARGE","0","2013-11-22",""
"2013-067C","SWARM C","39453","ESA","93.37","87.35","441","438","LARGE","0","2013-11-22",""
"2013-067B","SWARM A","39452","ESA","93.37","87.35","441","438","LARGE","0","2013-11-22",""
"2013-067A","SWARM B","39451","ESA","94.67","87.75","505","500","LARGE","0","2013-11-22",""
"2013-066AL","SL-24 DEB","39450","CIS","96.33","97.67","592","574","LARGE","0","2013-11-21",""
"2013-066AJ","BPA 3/SL-24","39448","CIS","107.26","97.68","1608","591","LARGE","0","2013-11-21",""
"1978-083T","COSMOS 1030 DEB","39447","CIS","718.61","68.28","35693","4703","SMALL","0","1978-09-06",""
"2013-066AG","UWE-3","39446","GER","97.43","97.63","684","587","SMALL","0","2013-11-21",""
"2013-066AF","HINCUBE","39445","NOR","97.21","97.63","665","585","SMALL","0","2013-11-21",""
"2013-066AE","FUNCUBE 1","39444","UK","97.20","97.63","665","585","SMALL","0","2013-11-21",""
"2013-066AD","QUBESCOUT-S1","39443","US","97.07","97.80","640","596","SMALL","0","2013-11-21",""
"2013-066AC","PUCP-SAT 1","39442","PER","96.63","97.65","619","575","SMALL","0","2013-11-21",""
"2013-066AB","NEE 02 KRYSAOR","39441","ECU","97.65","97.63","703","590","SMALL","0","2013-11-21",""
"2013-066AA","CUBEBUG 2","39440","ARGN","97.60","97.63","699","588","MEDIUM","0","2013-11-21",""
"2013-066Z","FIRST-MOVE","39439","GER","97.23","97.63","671","581","SMALL","0","2013-11-21",""
"2013-066Y","VELOX-P 2","39438","SING","97.46","97.63","686","588","SMALL","0","2013-11-21",""
"2013-066X","BEAKERSAT 1","39437","US","94.13","97.71","485","468","SMALL","0","2013-11-21",""
"2013-066W","50 SAT","39436","US","93.68","97.71","462","446","SMALL","0","2013-11-21",""
"2013-066V","WREN","39435","GER","97.02","97.80","638","594","MEDIUM","0","2013-11-21",""
"2013-066U","DOVE 4","39434","US","95.85","97.65","584","535","SMALL","0","2013-11-21",""
"2013-066T","HUMSAT D","39433","SPN","96.55","97.65","615","572","SMALL","0","2013-11-21",""
"2013-066S","ICUBE 1","39432","PAKI","96.66","97.65","621","577","SMALL","0","2013-11-21",""
"2013-066R","BRITE-PL","39431","POL","99.53","97.71","881","591","SMALL","0","2013-11-21",""
"2013-066Q","GOMX 1","39430","DEN","98.71","97.66","805","589","SMALL","0","2013-11-21",""
"2013-066P","DOVE 3","39429","US","98.60","97.66","796","587","SMALL","0","2013-11-21",""
"2013-066N","DELFI-N3XT","39428","NETH","98.18","97.64","757","586","MEDIUM","0","2013-11-21",""
"2013-066M","TRITON 1","39427","UK","98.13","97.64","749","589","MEDIUM","0","2013-11-21",""
"2013-066L","CINEMA 3","39426","US","98.02","97.63","737","591","SMALL","0","2013-11-21",""
"2013-066K","APRIZESAT 8","39425","US","97.24","97.63","662","591","MEDIUM","0","2013-11-21",""
"2013-066J","CINEMA 2","39424","US","97.82","97.63","719","590","SMALL","0","2013-11-21",""
"2013-066H","WNISAT 1","39423","JPN","99.12","97.68","842","591","MEDIUM","0","2013-11-21",""
"2013-066G","STSAT 3","39422","SKOR","96.68","97.66","615","585","MEDIUM","0","2013-11-21",""
"2013-066F","UNISAT 5","39421","IT","96.82","97.64","627","585","MEDIUM","0","2013-11-21",""
"2013-066E","OPTOS","39420","SPN","98.51","97.65","785","589","SMALL","0","2013-11-21",""
"2013-066D","DUBAISAT 2","39419","UAE","96.41","97.68","595","578","LARGE","0","2013-11-21",""
"2013-066C","SKYSAT 1","39418","US","96.10","97.70","586","557","MEDIUM","0","2013-11-21",""
"2013-066B","ZACUBE","39417","SAFR","97.25","97.63","668","587","SMALL","0","2013-11-21",""
"2013-066A","APRIZESAT 7","39416","US","97.05","97.63","646","590","MEDIUM","0","2013-11-21",""
"2013-065B","CZ-4C R/B","39411","PRC","107.18","100.44","1202","991","LARGE","0","2013-11-20",""
"2013-065A","YAOGAN 19","39410","PRC","109.51","100.33","1207","1201","LARGE","0","2013-11-20",""
"2013-064AA","FIREFLY","39404","US","91.34","40.50","344","336","SMALL","0","2013-11-20",""
"2013-064Z","HO'OPONOPONO 2","39403","US","92.98","40.53","423","418","SMALL","0","2013-11-20",""
"2013-064T","HORUS","39397","US","91.95","40.49","373","367","SMALL","0","2013-11-20",""
"2013-064N","SENSE SV2","39392","US","92.57","40.50","403","398","SMALL","0","2013-11-20",""
"2013-064A","STPSAT-3","39380","US","93.84","40.50","465","459","LARGE","0","2013-11-20",""
"2013-063B","ATLAS 5 CENTAUR R/B","39379","US","","","","","","0","2013-11-18","HELIOCENTRIC ORBIT (SUN)"
"2013-063A","MAVEN","39378","US","","","","","","0","2013-11-18","MARS ORBIT"
"2013-062B","BREEZE-M R/B","39376","CIS","1381.86","2.56","35750","33686","LARGE","0","2013-11-11",""
"2013-062A","RADUGA 1M-3","39375","CIS","1436.07","0.02","35798","35775","LARGE","0","2013-11-11",""
"2013-060B","PSLV R/B","39371","IND","399.07","19.36","22908","246","LARGE","0","2013-11-05",""
"2013-060A","MARS ORBITER MISSION","39370","IND","","","","","LARGE","0","2013-11-05","MARS ORBIT"
"2013-055AC","DANDE DEB (LAB)","39369","US","99.72","80.98","1173","317","MEDIUM","0","2013-09-29",""
"2013-059B","CZ-2C R/B","39364","PRC","94.45","97.39","526","458","LARGE","0","2013-10-29",""
"2013-059A","YAOGAN 18","39363","PRC","94.85","97.39","512","510","LARGE","0","2013-10-29",""
"2013-058C","BREEZE-M DEB (TANK)","39362","CIS","274.46","49.58","14904","320","LARGE","0","2013-10-25",""
"2013-058B","BREEZE-M R/B","39361","CIS","662.39","23.46","34166","3419","LARGE","0","2013-10-25",""
"2013-058A","SIRIUS FM-6","39360","US","1436.14","0.03","35790","35785","LARGE","0","2013-10-25",""
"2013-057B","CZ-4B R/B","39359","PRC","94.90","74.99","572","455","LARGE","0","2013-10-25",""
"2013-057A","SJ-16","39358","PRC","96.94","74.98","626","598","LARGE","0","2013-10-25",""
"2013-037J","PAYLOAD A DEB","39357","PRC","98.07","98.00","673","660","LARGE","0","2013-07-19",""
"2010-057W","CZ-3C DEB","39356","PRC","631.51","20.47","35595","413","MEDIUM","0","2010-10-31",""
"2010-057V","CZ-3C DEB","39355","PRC","632.89","20.16","35573","507","MEDIUM","0","2010-10-31",""
"2010-057U","CZ-3C DEB","39354","PRC","648.89","20.01","36357","543","MEDIUM","0","2010-10-31",""
"2010-057T","CZ-3C DEB","39353","PRC","642.95","19.70","36022","574","MEDIUM","0","2010-10-31",""
"2010-057S","CZ-3C DEB","39352","PRC","660.52","20.48","36823","668","MEDIUM","0","2010-10-31",""
"2010-057R","CZ-3C DEB","39351","PRC","636.05","20.34","35545","698","MEDIUM","0","2010-10-31",""
"2010-057Q","CZ-3C DEB","39350","PRC","647.38","19.74","36345","477","MEDIUM","0","2010-10-31",""
"2010-057P","CZ-3C DEB","39349","PRC","629.63","20.35","35414","499","MEDIUM","0","2010-10-31",""
"2010-057N","CZ-3C DEB","39348","PRC","639.46","20.35","36007","411","LARGE","0","2010-10-31",""
"2010-057M","CZ-3C DEB","39347","PRC","569.21","20.52","32367","379","LARGE","0","2010-10-31",""
"2010-057L","CZ-3C DEB","39346","PRC","660.96","20.27","36813","701","LARGE","0","2010-10-31",""
"2010-057K","CZ-3C DEB","39345","PRC","575.99","20.56","32752","355","MEDIUM","0","2010-10-31",""
"2010-057J","CZ-3C DEB","39344","PRC","570.15","20.82","32420","377","MEDIUM","0","2010-10-31",""
"2010-057H","CZ-3C DEB","39343","PRC","635.10","21.51","35653","540","MEDIUM","0","2010-10-31",""
"2010-057G","CZ-3C DEB","39342","PRC","652.86","19.76","36539","563","SMALL","0","2010-10-31",""
"2010-057F","CZ-3C DEB","39341","PRC","581.07","19.25","32971","405","MEDIUM","0","2010-10-31",""
"2010-057E","CZ-3C DEB","39340","PRC","635.43","19.54","35754","456","MEDIUM","0","2010-10-31",""
"2010-057D","CZ-3C DEB","39339","PRC","671.50","20.69","37210","837","MEDIUM","0","2010-10-31",""
"2010-057C","CZ-3C DEB","39338","PRC","639.73","19.77","35950","481","MEDIUM","0","2010-10-31",""
"2010-042J","CZ-3B DEB","39337","PRC","786.15","24.77","43085","591","MEDIUM","0","2010-09-04",""
"2010-042H","CZ-3B DEB","39336","PRC","715.81","23.44","39521","737","MEDIUM","0","2010-09-04",""
"2010-042G","CZ-3B DEB","39335","PRC","730.41","27.16","40372","604","MEDIUM","0","2010-09-04",""
"2010-042F","CZ-3B DEB","39334","PRC","772.65","26.67","42004","1024","MEDIUM","0","2010-09-04",""
"2010-042E","CZ-3B DEB","39333","PRC","755.64","23.78","41526","680","MEDIUM","0","2010-09-04",""
"2010-042D","CZ-3B DEB","39332","PRC","733.15","23.56","40601","509","MEDIUM","0","2010-09-04",""
"2008-011DJ","BREEZE-M DEB","39331","CIS","455.24","48.78","25922","528","SMALL","0","2008-03-14",""
"2008-011DH","BREEZE-M DEB","39330","CIS","478.26","49.89","26945","815","MEDIUM","0","2008-03-14",""
"2008-011DG","BREEZE-M DEB","39329","CIS","469.56","48.89","26544","724","SMALL","0","2008-03-14",""
"2008-011DF","BREEZE-M DEB","39328","CIS","486.77","48.88","27511","728","SMALL","0","2008-03-14",""
"2008-011DE","BREEZE-M DEB","39327","CIS","488.21","49.55","27567","753","SMALL","0","2008-03-14",""
"2008-011DD","BREEZE-M DEB","39326","CIS","496.92","48.78","26898","1909","MEDIUM","0","2008-03-14",""
"2008-011DC","BREEZE-M DEB","39325","CIS","474.98","49.73","26880","695","MEDIUM","0","2008-03-14",""
"2008-011DB","BREEZE-M DEB","39324","CIS","478.48","48.04","27159","614","MEDIUM","0","2008-03-14",""
"1994-029AFJ","PEGASUS DEB","39323","US","99.36","81.99","893","563","SMALL","0","1994-05-19",""
"1994-029AFH","PEGASUS DEB","39322","US","100.32","81.93","977","570","SMALL","0","1994-05-19",""
"1994-029AFG","PEGASUS DEB","39321","US","103.79","82.29","1274","601","SMALL","0","1994-05-19",""
"1994-029AFF","PEGASUS DEB","39320","US","101.23","81.76","1043","591","SMALL","0","1994-05-19",""
"1994-029AFE","PEGASUS DEB","39319","US","98.65","81.95","837","552","SMALL","0","1994-05-19",""
"1994-029AFD","PEGASUS DEB","39318","US","98.77","81.95","843","557","SMALL","0","1994-05-19",""
"1994-029AFC","PEGASUS DEB","39317","US","95.35","81.95","583","488","SMALL","0","1994-05-19",""
"1994-029AFB","PEGASUS DEB","39316","US","95.85","82.01","612","507","SMALL","0","1994-05-19",""
"1994-029AFA","PEGASUS DEB","39315","US","103.43","81.50","1242","600","SMALL","0","1994-05-19",""
"1994-029AEZ","PEGASUS DEB","39314","US","99.20","81.66","871","570","SMALL","0","1994-05-19",""
"1994-029AEY","PEGASUS DEB","39313","US","96.64","81.79","677","519","SMALL","0","1994-05-19",""
"1994-029AEX","PEGASUS DEB","39312","US","99.50","81.99","919","550","SMALL","0","1994-05-19",""
"1994-029AEW","PEGASUS DEB","39311","US","99.45","81.44","897","567","SMALL","0","1994-05-19",""
"1994-029AEV","PEGASUS DEB","39310","US","100.57","81.82","1000","572","SMALL","0","1994-05-19",""
"1994-029AEU","PEGASUS DEB","39309","US","100.43","81.74","975","583","SMALL","0","1994-05-19",""
"1994-029AET","PEGASUS DEB","39308","US","102.65","81.97","1213","555","SMALL","0","1994-05-19",""
"1994-029AES","PEGASUS DEB","39307","US","98.79","81.96","876","527","SMALL","0","1994-05-19",""
"1994-029AER","PEGASUS DEB","39306","US","101.14","81.77","1063","563","SMALL","0","1994-05-19",""
"1992-093JW","SL-16 DEB","39305","CIS","102.81","70.96","959","824","SMALL","0","1992-12-25",""
"1992-093JV","SL-16 DEB","39304","CIS","102.83","71.21","960","825","SMALL","0","1992-12-25",""
"1992-093JU","SL-16 DEB","39303","CIS","102.02","70.92","900","808","SMALL","0","1992-12-25",""
"1992-093JT","SL-16 DEB","39302","CIS","102.19","70.97","971","754","SMALL","0","1992-12-25",""
"1992-093JS","SL-16 DEB","39301","CIS","102.09","70.88","881","834","SMALL","0","1992-12-25",""
"1992-093JR","SL-16 DEB","39300","CIS","103.19","71.12","986","833","SMALL","0","1992-12-25",""
